"",,,,,Police Log,,
"",,,,,,,,Physical Science D,
13-67400T,9/19,1148 hrs,9/19,1148 hrs,9/19,1148 hrs,Theft,,Pending
"",,,,,,,,Wing,
13-67436D,9/19,1445 hrs,9/19,1000 hrs,9/19,1130 hrs,Bike Theft,Ucent,Pending
13-67466P,9/19,1701 hrs,9/19,0800 hrs,9/19,1650 hrs,Failure to Notify on Striking Unattended Vehicle,Lot 37,Pending
"",,,,,,,"Possession of Marijuana, Possession of Drug",,
13-67469D,9/19,1736 hrs,9/19,1736 hrs,9/19,1759 hrs,,Taylor Place,Cleared by Arrest
"",,,,,,,Paraphernalia,,
13-67511T,9/19,1947 hrs,9/19,1855 hrs,9/19,1947 hrs,Bike Theft,Goldwater,Pending
13-67598T,9/19,2326 hrs,9/19,2326 hrs,9/20,0547 hrs,Providing False Identification,Manzanita,Cleared by Arrest
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
13-67653T,9/20,0139 hrs,9/20,0139 hrs,9/20,0340 hrs,"Sexual Assault, Assault",Cholla,Pending
"",,,,,,,,6900 Block E Vosler,
13-67728T,9/20,1119 hrs,9/13,0000 hrs,9/19,1700 hrs,Theft,,Pending
"",,,,,,,,Cir,
13-67738T,9/20,1219 hrs,9/20,1219 hrs,9/20,1219 hrs,Assault,Sun Devil Stadium,Pending
13-67762T,9/20,1418 hrs,9/18,1530 hrs,9/18,1630 hrs,Bike Theft,Life Science E Wing,Pending
13-67765T,9/20,1412 hrs,9/20,1412 hrs,9/20,1412 hrs,Theft,Memorial Union,Pending
13-67782T,9/20,1546 hrs,9/17,0900 hrs,9/20,1500 hrs,Burglary,Memorial Union,Pending
13-67783D,9/20,1548 hrs,9/20,1330 hrs,9/20,1530 hrs,Bike Theft,Ucent,Pending
"",,,,,,,,Sun Devil Fitness,
13-67789T,9/20,1643 hrs,9/20,1600 hrs,9/20,1643 hrs,Bike Theft,,Pending
"",,,,,,,,Center,
13-67791D,9/20,1607 hrs,9/20,0800 hrs,9/20,1600 hrs,Bike Theft,Lot NHI2,Pending
"",,,,,,,,S Rural Rd / E Apache,
13-67808T,9/20,1815 hrs,9/20,1810 hrs,9/20,1830 hrs,Shoplifting,,Cleared by Arrest
"",,,,,,,,Blvd,
13-67816T,9/20,1900 hrs,9/20,0900 hrs,9/20,1900 hrs,Bike Theft,Bio Design B,Pending
"",,,,,,,,500 Block E Veterans,
13-67891T,9/20,2351 hrs,9/20,2351 hrs,9/21,0005 hrs,Minor in Possession of Alcohol,,Cleared by Arrest
"",,,,,,,,Way,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
13-67918T,9/21,0142 hrs,9/21,0142 hrs,9/21,0206 hrs,Minor with Alcohol in Body,Vista del Sol,Cleared by Arrest
13-67961T,9/21,0850 hrs,9/21,1700 hrs,9/21,2355 hrs,Bike Theft,800 Block E Tyler St,Pending
13-67980T,9/21,1056 hrs,9/20,2200 hrs,9/21,1055 hrs,Bike Theft,Engineering C Wing,Pending
13-67982T,9/21,1112 hrs,9/20,2200 hrs,9/21,1000 hrs,Theft,Manzanita,Pending
13-68026T,9/21,1811 hrs,9/20,1800 hrs,9/21,1800 hrs,Bike Theft,Vista del Sol,Pending
13-68035T,9/21,1847 hrs,9/21,1800 hrs,9/21,1848 hrs,Theft of Services,San Pablo,Pending
13-68098T,9/21,2257 hrs,9/21,2230 hrs,9/21,2230 hrs,Assault,Vista del Sol,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,,W University Dr / S,
13-68168T,9/22,0240 hrs,9/22,0240 hrs,9/22,0244 hrs,Minor with Alcohol in Body,,Cleared by Arrest
"",,,,,,,,Ash Ave,
13-68174T,9/22,0300 hrs,9/22,0300 hrs,9/22,0307 hrs,Minor with Alcohol in Body,Lot 11,Cleared by Arrest
13-68339T,9/22,1719 hrs,9/22,1100 hrs,9/22,1700 hrs,Bike Theft,Noble Library,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
13-68556T,9/23,0947 hrs,9/23,0947 hrs,9/23,0947 hrs,Criminal Damage,525 Block E Orange St,Pending
13-68581T,9/23,1119 hrs,9/20,1300 hrs,9/23,1000 hrs,Theft,Palo Verde Main,Pending
13-68587T,9/23,1153 hrs,9/23,0900 hrs,9/23,0930 hrs,Theft,Student Services,Pending
13-68634T,9/23,1450 hrs,9/23,1450 hrs,9/23,1450 hrs,Theft,Lot 59,Pending
"",,,,,,,,Business Administration,
13-68653T,9/23,1612 hrs,9/23,1612 hrs,9/23,1612 hrs,Bike Theft,,Pending
"",,,,,,,,C,
13-68673T,9/23,1828 hrs,9/23,1000 hrs,9/23,1820 hrs,Vehicle Burglary,Lot 59E,Pending
"",,,,,,,,Sun Devil Fitness,
13-68678T,9/23,1909 hrs,9/23,1700 hrs,9/23,1900 hrs,Bike Theft,,Pending
"",,,,,,,,Center,
13-68691D,9/23,2023 hrs,9/23,1625 hrs,9/23,2023 hrs,Bike Theft,Ucent,Pending
"",,,,,,,"Possession of Marijuana, Possession of Drug",,
13-68735T,9/23,2249 hrs,9/23,2249 hrs,9/24,0051 hrs,,Parking Structure 5,Cleared by Arrest
"",,,,,,,Paraphernalia,,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
13-68975W,9/24,1909 hrs,9/23,2300 hrs,9/24,1840 hrs,"Attempted Vehicle Theft, Vehicloe Burglary",Lot 19,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,"Minor with Alcohol in Body, Obstruct Public",,
13-69046T,9/25,0022 hrs,9/25,0022 hrs,9/25,0030 hrs,,S Rural Rd / E Spence,Cleared by Arrest
"",,,,,,,Thoroughfare,,
13-69129T,9/25,1009 hrs,9/25,1009 hrs,9/25,1009 hrs,Theft,Murdock Hall,Pending
13-69149D,9/25,1141 hrs,9/25,0730 hrs,9/25,1130 hrs,Bike Theft,Ucent,Pending
13-69171W,9/25,1336 hrs,9/25,1330 hrs,9/25,1340 hrs,Criminal Damage,Lot 19,Pending
13-69177T,9/25,1405 hrs,9/24,2230 hrs,9/25,0830 hrs,Bike Theft,Towers,Pending
13-69194T,9/25,1533 hrs,9/25,1533 hrs,9/25,1533 hrs,Theft,Memorial Union,Pending
13-69213T,9/25,1804 hrs,9/25,1804 hrs,9/25,1845 hrs,Criminal Trespass,Memorial Union,Cleared by Arrest
"",,,,,,,"Possession of Marijuana, Possession of Drug",,
13-69249T,9/25,2128 hrs,9/25,2128 hrs,9/25,2200 hrs,,Palo Verde Main,Cleared by Arrest
"",,,,,,,Paraphernalia,,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
13-69303T,9/26,0043 hrs,9/26,0043 hrs,9/26,0103 hrs,Minor with Alcohol in Body,Parking Structure 7,Cleared by Arrest
"",,,,,,,,Physical Sciences A,
13-69351T,9/26,0807 hrs,9/26,0807 hrs,9/26,0807 hrs,Burglary,,Pending
"",,,,,,,,Wing,
13-69360T,9/26,0829 hrs,9/25,1320 hrs,9/26,0830 hrs,Bike Theft,Hassayampa Phase 2,Pending
"",,,,,,,,Physical Sciences F,
13-69418T,9/26,1008 hrs,9/26,1000 hrs,9/26,1200 hrs,Bike Theft,,Pending
"",,,,,,,,Wing,
13-69437W,9/26,1328 hrs,9/26,1000 hrs,9/26,1000 hrs,Forgery/Fraud,Bookstore,Pending
"",,,,,,,,Sun Devil Fitness,
13-69448T,9/26,1436 hrs,9/26,1200 hrs,9/26,1400 hrs,Burglary,,Pending
"",,,,,,,,Center,
"",,,,,,,,Physical Sciences F,
13-69468T,9/26,1630 hrs,9/26,1525 hrs,9/26,1625 hrs,Bike Theft,,Pending
"",,,,,,,,Wing,
13-69527W,9/26,2024 hrs,9/26,1825 hrs,9/26,1950 hrs,Theft,Lot 2,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
13-69678T,9/27,1116 hrs,9/26,1800 hrs,9/27,0900 hrs,Bike Theft,Cholla,Pending
13-69681T,9/27,1118 hrs,9/25,1600 hrs,9/25,1900 hrs,Theft,Hayden Library,Pending
13-69682T,9/27,1119 hrs,9/26,1730 hrs,9/27,0850 hrs,Bike Theft,Cholla,Pending
13-69718P,9/27,1628 hrs,9/27,1628 hrs,9/27,1657 hrs,"Disorderly Conduct, Domestic Violence",6600 Block S Power Rd,Cleared by Arrest
"",,,,,,,,Sun Devil Fitness,
13-69719T,9/27,1637 hrs,9/27,2100 hrs,9/27,2200 hrs,Theft,,Pending
"",,,,,,,,Center,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
13-69834T,9/28,0039 hrs,9/28,0039 hrs,9/28,0039 hrs,Threatening,Lot 16,Pending
13-69848T,9/28,0206 hrs,9/28,0200 hrs,9/28,0206 hrs,Criminal Dmage,Parking Structre 1,Cleared by Arrest
13-69851T,9/28,0217 hrs,9/28,0217 hrs,9/28,0217 hrs,Assault,Lot 16,Pending
"",,,,,,,"Minor with Alcohol in Body, Minor in Possession of",,
13-69853T,9/28,0229 hrs,9/28,0229 hrs,9/28,0240 hrs,,Old Main,Cleared by Arrest
"",,,,,,,Alcohol,,
13-69855T,9/28,0256 hrs,9/28,0256 hrs,9/28,0315 hrs,Minor with Alcohol in Body,Vista del Sol,Cleared by Arrest
13-69930T,9/28,1241 hrs,9/28,0200 hrs,9/28,1200 hrs,Bike Theft,Villas at Vista del Sol,Pending
13-69953T,9/28,1703 hrs,9/28,0206 hrs,9/28,1723 hrs,Criminal Dmage,Parking Structure 1,Cleared by Arrest
"",,,,,,,"Threatening Intimidating, Use of Telephone to",,
13-69972T,9/28,1642 hrs,9/28,1642 hrs,9/28,1642 hrs,,Noble Library,Pending
"",,,,,,,"Threaten, Intimidate, Harass",,
13-69983T,9/28,1841 hrs,9/28,1841 hrs,9/28,1841hrs,Alcohol Violation,Lot 59NE,Cleared by Arrest
"",,,,,,,"Possession of Marijuana, Possession of Drug",,
13-70004T,9/28,1951hrs,9/28,1951 hrs,9/28,2145 hrs,,Sun Devil Stadium,Cleared by Arrest
"",,,,,,,"Paraphernalia, Minor with Alcohol in Body",,
"",,,,,,,"Possession of Marijuana, Possession of Drug",,
"",,,,,,,,Fulton Parking,
13-70023T,9/28,2053 hrs,9/28,2053 hrs,9/28,2112 hrs,"Paraphernalia, Illegal Possession of Prescription Drugs,",,Cleared by Arrest
"",,,,,,,,Structure,
"",,,,,,,Possession of Narcotic,,
13-70036T,9/28,2149 hrs,9/28,2117 hrs,9/28,2200 hrs,Minor with Alcohol in Body,Parking Structure 4,Cleared by Arrest
13-70042T,9/28,2201 hrs,9/28,2201 hrs,9/28,2223 hrs,Minor with Alcohol in Body,Hassayampa Phase 2,Cleared by Arrest
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
13-70085D,9/30,0034 hrs,9/29,1200 hrs,9/29,0034 hrs,Bike Theft,Taylor Place Ma11,Pending
"",,,,,,,,S Rural Rd/ E Apache,
13-70103T,9/30,0139 hrs,9/30,0139 hrs,9/30,0139 hrs.,Minor With Alcohol In Body,,Cleared By Arrest
"",,,,,,,,Blvd,
"",,,,,,,"Extreme DUI - BAC above .15, 28-1381.A2 DUI with",,
"",,,,,,,,E Apache Blvd/ S,
13-70117T,9/30,0322 hrs,9/30,0322 hrs,9/30,0322 hrs,"BAC of 0.08 or more, Driving Under the Influence, Fail",,Cleared By Arrest
"",,,,,,,,College Ave,
"",,,,,,,to Obey a Police Officer,,
13-70280T,9/30,1755 hrs,9/30,0000 hrs,9/30,1755 hrs,Theft,Cereus Hall,Pending
13-70285T,9/30,1821 hrs,9/28,1500 hrs,9/29,0030 hrs,Bike Theft,Taylor Place Ma11,Pending
13-70297T,9/30,1945 hrs,9/29,1840 hrs,9/29,1935 hrs,Bike Theft,Hayden Library,Pending
13-70298T,9/30,1949 hrs,9/29,1725 hrs,9/29,1840 hrs,Bike Theft,Noble Library,Pending
"",,,,,Occurred,,,
"",Date,Time,,,,,,
Incident #,,,,From,Thru,,Description,Location Disposition
"",Reported,Reported,,,,,,
"",,,Date,Time,Date,Time,,
13-70455T,9/30,0957 hrs,9/28,1830 hrs,9/30,0730 hrs,Bike Theft,Palo Verde Main Pending
13-70460T,9/30,1028 hrs,9/27,1200 hrs,9/30,1028 hrs,Bike Theft,Sage Pending
13-70466T,9/30,1040 hrs,9/29,1500 hrs,9/29,1800 hrs,Bike Theft,Cholla Pending
13-70475T,9/30,1139 hrs,9/26,1620 hrs,9/30,1139 hrs,Bike Theft,Art Pending
13-70482T,9/30,1229 hrs,9/30,1115 hrs,9/30,1140 hrs,Theft,Business Administration Pending
13-70491T,9/30,1329 hrs,9/27,0730 hrs,9/27,1200 hrs,Theft,Lot 19 Pending
13-70556T,9/30,1935 hrs,9/30,0900 hrs,9/30,1100 hrs,Theft,Cottonwood Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
