"",Date,Time,,,,,,
Incident #,,,From,,Thru,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-14235E,9/15,0058 hrs,9/15 0058 hrs,9/15,0137 hrs,Under 21 With Alcohol in the Body,Eagle Hall,Cleared By Arrest
10-14236E,9/15,0140 hrs,9/15 0138 hrs,9/15,0201 hrs,Threatening,Eagle Hall,Cleared By Arrest
10-14237T,9/15,0407 hrs,9/15 0407 hrs,9/15,0443 hrs,Driving on Suspended Drivers License,1100 Blk of E University,Cleared By Arrest
10-14246T,9/15,0852 hrs,9/14 0920 hrs,9/14,1530 hrs,Burglary from Vehicle,Lot 3,Pending
10-14248T,9/15,0952 hrs,9/12 0800 hrs,9/15,0930 hrs,Theft,Memorial Union,Pending
10-14253E,9/15,1051 hrs,9/14 0800 hrs,9/15,1000 hrs,Theft,6500blk S Terripin,Pending
"",,,,,,,Vista del Sol Parking,
10-14258T,9/15,1119 hrs,9/11 0800 hrs,9/13,0700 hrs,Burglary from Vehicle,,Pending
"",,,,,,,Structure,
10-14263T,9/15,1308 hrs,9/15 0800 hrs,9/15,1300 hrs,Theft,Farmer,Pending
10-14273T,9/15,1658 hrs,9/10 1800 hrs,9/15,1200 hrs,Criminal Damage,500 Blk of Apache,Pending
10-14278T,9/15,1930 hrs,9/15 1900 hrs,9/15,1930 hrs,Theft,300 Blk of Orange mall,Pending
"",,,,,,,E Rio Salado Pkwy / S,
10-14289T,9/15,2318 hrs,9/15 2318 hrs,9/15,2318 hrs,Impound,,Pending
"",,,,,,,McClintock Dr,
10-14290D,9/15,2320 hrs,9/15 1200 hrs,9/15,2300 hrs,Bicycle Theft,400 blk of Central,Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,,Thru,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
"",,,,,,,S McAllister Ave / E Tyler,
10-14305T,9/16,0203 hrs,9/16 0203 hrs,9/16,0222 hrs,Minor in Consumption,,Cleared by arrest
"",,,,,,,St,
10-14306T,9/16,0221 hrs,9/16 0228 hrs,9/16,0256 hrs,Loitering,Hayden Library,Cleared by arrest
10-14316W,9/16,0756 hrs,9/15 1330 hrs,9/16,0800 hrs,Criminal Damage,Fletcher Library,Pending
10-14323T,9/16,1045 hrs,9/15 1317 hrs,9/15,1317 hrs,Theft,College of Design North,Pending
10-14327T,9/16,1136 hrs,9/16 1134 hrs,9/16,1444 hrs,Violation of Order of Protection,Business Building,Cleared by arrest
10-14329T,9/16,1134 hrs,9/16 1040 hrs,9/16,1134 hrs,Bike Theft,Neeb Hall,Pending
10-14330T,9/16,1153  hrs,9/16 1053 hrs,9/16,1053 hrs,Bike Theft,College of Design North,Pending
10-14332T,9/16,1207 hrs,9/16 0830 hrs,9/16,1200 hrs,Burglary from Vehicle,Tempe Center,Pending
"",,,,,,,Business Administration C,
10-14335T,9/16,1203 hrs,9/16 1103 hrs,9/16,1203 hrs,Bike Theft,,Pending
"",,,,,,,Wing,
10-14339T,9/16,1354 hrs,8/16 1600 hrs,8/16,1700 hrs,Theft,Palo Verde Main,Pending
"",,,,,,,Global Institute of,
10-14341T,9/16,1442 hrs,9/16 1242 hrs,9/16,1442 hrs,Bike Theft,,Pending
"",,,,,,,Sustainability,
"",,,,,,,Global Institute of,
10-14342T,9/16,1449 hrs,9/16 0949 hrs,9/16,1449 hrs,Bike Theft,,Pending
"",,,,,,,Sustainability,
"",,,,,,,Business Administration C,
10-14348T,9/16,1525 hrs,9/16 1200 hrs,9/16,1330 hrs,Theft,,Pending
"",,,,,,,Wing,
10-14354T,9/16,1745 hrs,9/15 1800 hrs,9/16,1300  hrs,Bike Theft,Parking Structure 7,Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,,Thru,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-14383T,9/17,0020 hrs,9/17 0044 hrs,9/17,0110 hrs,Driving with license suspended,S Rural Rd / E Apache Blvd,Cleared by arrest
10-14389T,9/17,0211 hrs,9/17 0216 hrs,9/17,0227 hrs,Under 21 with Alcohol in the Body,Vista del Sol,Cleared by arrest
"",,,,,,,Interdisciplinary Science,
10-14441T,9/17,1333 hrs,9/17 0830 hrs,9/17,1030 hrs,Bike Theft,,Pending
"",,,,,,,and Technology 2,
"",,,,,,,Vista del Sol Parking,
10-14442T,9/17,1349 hrs,9/15 1400 hrs,9/17,1349 hrs,Burglary from Vehicle,,Pending
"",,,,,,,Structure,
10-14443T,9/17,1409 hrs,9/17 1409 hrs,9/17,1409 hrs,Impound,325 E Apache Blvd,Closed
"",,,,,,,Vista del Sol Parking,
10-14448T,9/17,1606 hrs,9/13 1900 hrs,9/17,1530 hrs,Burglary from Vehicle,,Pending
"",,,,,,,Structure,
10-14456T,9/17,1833 hrs,9/17 0800 hrs,9/17,1200 hrs,Theft of Personal Property,Palo Verde East,Pending
10-14457E,9/17,1843 hrs,9/17 1400 hrs,9/17,1815 hrs,Criminal Damage,6500 Blk S Terripin,Pending
"",,,,,,Criminal Damage / Under 21 with Alcohol in the,E Apache Blvd / S,
10-14472T,9/17,2257 hrs,9/17 2257 hrs,9/17,2257 hrs,,,Cleared by arrest
"",,,,,,Body,McAllister Ave,
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,,Thru,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-14479T,9/18,0038 hrs,9/9 1730 hrs,9/13,noon,Bicycle Theft,Manzanita,Pending
10-14480T,9/18,0116 hrs,9/18 0116 hrs,9/18,0116 hrs,Impound,Sonora Center,Pending
10-14481T,9/18,0116 hrs,9/18 0116 hrs,9/18,0116 hrs,Warrant Arrest,"2630 W 8th St, Mesa",Cleared by Arrest
10-14485T,9/18,0232 hrs,9/18 0225 hrs,9/18,0232 hrs,Assault,Towers Apartments,Cleared by Arrest
10-14494T,9/18,0054 hrs,9/18 0054 hrs,9/18,0054 hrs,Under 21 with Alcohol in the Body,Psychology North,Cleared by Arrest
10-14507T,9/18,1059 hrs,9/17 1420 hrs,9/17,1425 hrs,Burglary,Music West,Pending
10-14513T,9/18,1626 hrs,9/17 0000 hrs,9/18,0600 hrs,Agency Assist,Hassayampa Phase I,Pending
10-14514T,9/18,1659 hrs,9/17 2000 hrs,9/18,1659 hrs,Bicycle Theft,Parking Lot 40,Pending
10-14515T,9/18,1715 hrs,9/16 0200 hrs,9/16,2200 hrs,Theft of Personal Property,Palo Verde West,Pending
10-14526T,9/18,2132 hrs,9/18 2132 hrs,9/18,2132 hrs,Under 21 with Alcohol in the Body,Vista del Sol,Cleared by Arrest
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,,Thru,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-14541T,9/19,0109 hrs,9/19 0109 hrs,9/19,0112 hrs,Criminal Trespass,Parking Structure 4,Cleared By Arrest
10-14546T,9/19,0210 hrs,9/19 0210 hrs,9/19,0210 hrs,Criminal Nuisance,Tempe Parking Lot 16,Cleared by Arrest
10-14547T,9/19,0228 hrs,9/19 0228 hrs,9/19,0228 hrs,Criminal Nuisance,Tempe Parking Lot 16,Cleared by Arrest
10-14551T,9/19,0335 hrs,9/19 0335 hrs,9/19,0341 hrs,Under 21 with Alcohol in Body,Adelphi Commons,Cleared By Arrest
"",,,,,,,Vista Del Sol Parking,
10-14561T,9/19,1155 hrs,9/19 0240 hrs,9/19,1155 hrs,Vehicle Burglary,,Pending
"",,,,,,,Structure,
10-14578T,9/19,2103 hrs,9/19 2103 hrs,9/19,2103 hrs,Criminal Nuisance,Wells Fargo Arena,Cleared By Arrest
10-14581T,9/19,2226 hrs,9/19 2226 hrs,9/19,2226 hrs,Possession of Marijuana,Parking Structure 4,Cleared By Arrest
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,,Thru,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-14597T,9/20,0657 hrs,9/17 1400 hrs,9/20,0600 hrs,Bicycle Theft,Parking Lot 59,Pending
10-14602T,9/20,0854 hrs,9/18 0930 hrs,9/20,0840 hrs,Bicycle Theft,Vista Del Sol,Pending
10-14603W,9/20,0853 hrs,9/18 0900 hrs,9/20,0853 hrs,Forgery / Fraud,University Center Building,Pending
10-14616T,9/20,1247 hrs,9/14 midnight,9/20,1130 hrs,Bicycle Theft,Manzanita,Pending
10-14620T,9/20,1333 hrs,9/19 2100 hrs,9/20,1300 hrs,Bicycle Theft,Vista Del Sol,Pending
10-14627T,9/20,1603 hrs,9/02 1200 hrs,9/20,1603  hrs,Bicycle Theft,Vista Del Sol,Pending
10-14629T,9/20,1631 hrs,9/20 1550 hrs,9/20,1550 hrs,Bicycle Theft,Physical Science Bldg,Pending
10-14632T,9/20,1734 hrs,9/20 1500 hrs,9/20,1630 hrs,Bicycle Theft,Sun Devil Stadium,Pending
10-14634T,9/20,1748 hrs,9/20 0800 hrs,9/20,1530 hrs,Vehicle Burglary,Parking Structure 7,Pending
"",,,,,,"Possession of Marijuana, Possession of",,
10-14652W,9/20,2258 hrs,9/20 2347 hrs,9/20,0033hrs,,Las Casas,Cleared by arrest
"",,,,,,Paraphernalia,,
"",,,,,,"Possession of Marijuana, Under 21 with alcohol in",,
10-14656T,9/20,2347 hrs,9/20 0041 hrs,9/20,0152 hrs,,San Pablo,Cleared by arrest
"",,,,,,the body,,
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,,Thru,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-14663T,9/21,0649 hrs,9/20 2200 hrs,9/20,2200 hrs,Assault,Memorial Union,Pending
10-14665T,9/21,0927 hrs,9/17 1500 hrs,9/21,0700 hrs,Bike Theft,Hassayampa,Pending
10-14670T,9/21,1102 hrs,9/20 1530  hrs,9/21,1102 hrs,Bike Theft,Hassayampa,Pending
10-14671T,9/21,1058 hrs,9/20 0000 hrs,9/21,1058  hrs,Criminal Damage,Cholla,Pending
10-14672T,9/21,1111 hrs,9/21 0415 hrs,9/21,1111 hrs,Bike Theft,Language and Literature,Pending
10-14676T,9/21,1500 hrs,9/21 1330 hrs,9/21,1500 hrs,Bike Theft,Neeb Hall,Pending
10-14678T,9/21,1519 hrs,9/20 1240 hrs,9/21,1519 hrs,Bike Theft,Memorial Union,Pending
10-14679P,9/21,1332 hrs,9/19 2120 hrs,9/21,1332 hrs,Use of Telephone to Harass,Taylor Place,Pending
10-14681T,9/21,1544 hrs,9/17 1200 hrs,9/17,1200 hrs,Burglary,Palo Verde West,Pending
10-14686T,9/21,1657  hrs,9/20 2100 hrs,9/21,1657 hrs,Fraud,Tempe Bookstore,Pending
10-14687T,9/21,1659 hrs,9/21 1320 hrs,9/21,1630 hrs,Burglary from Vehicle,Parking Structure 7,Pending
10-14692T,9/21,1811 hrs,9/21 1811 hrs,9/21,1826 hrs,Warrant Arrest,Fulton Center,Cleared By Arrest
10-14698T,9/21,1919 hrs,9/16 2100 hrs,9/19,0130 hrs,Bike Theft,Parking Lot 40,Pending
10-14701T,9/21,1959 hrs,9/21 1015 hrs,9/21,1940 hrs,Bike Theft,Farmer,Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-14719T,9/22,0101 hrs,9/20 1200 hrs,9/21,2115 hrs,Burglary from Vehicle,Parking Structure 4,Pending
10-14734T,9/22,0923 hrs,1/14 1300 hrs,5/3,1300 hrs,Theft,Social Sciences,Pending
10-14736T,9/22,1000 hrs,9/21 1630 hrs,09/22,0930 hrs,Bike Theft,Vista Del Sol,Pending
"",,,,,,,Urban Systems &,
10-14743T,9/22,1154 hrs,9/16 1100 hrs,09/22,1700 hrs,Bike Theft,,Pending
"",,,,,,,Engineering,
10-14748T,9/22,1326 hrs,9/22 1230 hrs,0/922,1315 hrs,Theft of Wallet,Bookstore,Pending
"",,,,,,,Business Administration C-,
10-14750T,9/22,1407 hrs,09/21 1315 hrs,09/21,1615 hrs,Bike Theft,,Pending
"",,,,,,,Wing,
10-14759D,9/22,1605 hrs,09/22 1345 hrs,09/22,1500 hrs,Theft of Backpack,Cronkite,Pending
10-14764T,9/22,1630 hrs,09/22 1500 hrs,09/22,1600 hrs,Theft of a Bike part,Physical Sciences H wing,Pending
10-14757T,9/22,1512 hrs,5/12 0000 hrs,5/12,2300 hrs,Criminal Damage,Vista Del Sol,Pending
10-14763T,9/22,1557 hrs,9/12 1500 hrs,9/22,1545 hrs,Theft,Best Hall,Pending
10-14765T,9/22,1623 hrs,9/21 1030 hrs,9/21,1145 hrs,Burglary,Murdock,Pending
10-14767T,9/22,1618 hrs,9/17 1930 hrs,9/17,1930 hrs,Burglary from Vehicle,600 Blk of S Alpha Dr,Pending
10-14770T,9/22,1816 hrs,9/22 1700 hrs,9/22,1705 hrs,Theft,Hayden Library,Pending
10-14771T,9/22,1820 hrs,9/17 1200 hrs,9/20,0900 hrs,Bike Theft,Hassayampa 2,Pending
10-14777T,9/22,2011 hrs,9/22 1945 hrs,9/22,2011 hrs,Bike Theft,Memorial Union,Pending
10-14793T,9/22,2153 hrs,9/22 2157 hrs,9/22,2228 hrs,Criminal Speed,S/B101/202,Cleared by Arrest
"",,,,,,,Canal Access/S McAllister,
10-14801T,9/22,2307 hrs,9/22 2339 hrs,9/22,0037 hrs,Possession of Marijuana/Paraphernalia,,Cleared by Arrest
"",,,,,,,Ave,
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,,Thru,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
"",,,,,,Under 21 with Alcohol in the Body / Warrant,,
10-14812T,9/23,0143 hrs,9/23 0204 hrs,9/23,0219 hrs,,Vista Del Sol,Cleared By Arrest
"",,,,,,Arrest,,
10-14813T,9/23,0137 hrs,9/23 0239 hrs,9/23,0251 hrs,Under 21 with Alcohol in the Body,Hassayampa 2,Cleared By Arrest
10-14817T,9/23,0350 hrs,9/23 0350 hrs,9/23,0544 hrs,Assault,Best Hall,Pending
10-14822E,9/23,0733hrs,9/22 0100 hrs,9/23,0700 hrs,Criminal Damage,6625 S Power Road,Pending
10-14829T,9/23,0944hrs,9/22 1830 hrs,9/23,0944 hrs,Bike Theft,San Pablo,Pending
10-14830T,9/23,0950hrs,9/22 0900 hrs,9/23,0944 hrs,Bike Theft,Sun Devil Stadium,Pending
10-14831T,9/23,1000hrs,9/22 0100 hrs,9/23,1000 hrs,Criminal Damage,Best Hall,Pending
10-14842T,9/23,1549 hrs,9/23 1500 hrs,9/23,1549 hrs,Theft,Murdock Hall,Pending
10-14860T,9/23,1938 hrs,9/23 1938 hrs,9/23,2106 hrs,Trespassing,Nelson Fine Arts,Cleared By Arrest
10-14866T,9/23,2048 hrs,9/22 0130 hrs,9/22,2000 hrs,Theft,Hassayampa 2,Pending
10-14871T,9/23,2225 hrs,9/21 1445 hrs,9/23,0930 hrs,Bike Theft,Parking Structure 4,Pending
"",,,,,,Under 21 with Alcohol in the Body / Under 21 in,,
10-14879T,9/23,2357 hrs,9/23 2357 hrs,9/24,0042 hrs,,Manzanita,Cleared By Arrest
"",,,,,,Possession of Alcohol,,
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-14882T,9/24,0057 hrs,9/24 0057 hrs,09/24,0235 hrs,Under 21 with Alcohol in the Body,Cereus,Cleared by Arrest
"",,,,,,Under 21 with Alcohol in the Body / Public,,
10-14886T,9/24,0200 hrs,9/24 0200 hrs,09/24,0204 hrs,,Vista Del Sol,Cleared by Arrest
"",,,,,,Urination,,
10-14897T,9/24,0751 hrs,9/23 1225 hrs,9/23,1225 hrs,Theft,Foundation  Annex,Pending
10-14902T,9/24,1002 hrs,9/24 0100 hrs,9/24,0100 hrs,Theft,700 Blk S Alpha Dr,Pending
10-14908T,9/24,1044 hrs,9/24 1044 hrs,9/24,1257 hrs,Possession of Marijuana,Cholla,Cleared by Arrest
10-14922T,9/24,1246 hrs,9/24 1000 hrs,9/24,1318 hrs,Bike Theft,Towers,Pending
10-14924T,9/24,1231 hrs,9/24 1231 hrs,9/24,1613 hrs,Impound Found Property,Computing Commons,Closed
10-14929T,9/24,1531 hrs,9/24 1531 hrs,9/24,1603 hrs,Impound Found Property,Hayden Hall,Closed
10-14930T,9/24,1537 hrs,9/24 1537 hrs,9/24,1620 hrs,Theft of Property,600 Blk S Alpha Dr,Pending
10-14935T,9/24,1643 hrs,9/24 1643 hrs,9/24,1746 hrs,Theft of Property,600 Blk S Alpha Dr,Pending
10-14942T,9/24,2030 hrs,9/24 2030 hrs,9/24,2046 hrs,Bike Theft,Sun Devil Stadium,Pending
10-14944T,9/24,2121 hrs,9/24 0100 hrs,9/24,2121 hrs,Vehicle Burglary,Parking Structure 4,Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,,Thru,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-14950T,9/25,0013 hrs,9/25 0013 hrs,9/25,0044 hrs,Under 21 with Alcohol in the Body,Vista del Sol,Cleared by Arrest
10-14953T,9/25,0100 hrs,9/25 1447 hrs,9/25,1619 hrs,Criminal Damage,Palo Verde Main,Cleared by Arrest
10-14955T,9/25,0113 hrs,9/25 0113 hrs,9/25,0348 hrs,Warrant Arrest,4th/Fillmore,Cleared by Arrest
10-14957T,9/25,0143 hrs,9/25 0143 hrs,9/25,0206 hrs,Trespassing,Sun Devil Stadium,Cleared by Arrest
10-14958T,9/25,0158 hrs,9/25 0158 hrs,9/25,0225 hrs,Under 21 with Alcohol in the Body,Palo Verde Main,Cleared by Arrest
10-14978T,9/25,1313 hrs,9/24 2000 hrs,9/25,0200 hrs,Theft of Personal Property,Hassayampa,Pending
10-14987T,9/25,1808 hrs,9/25 1808 hrs,9/25,1828 hrs,Under 21 with Alcohol in the Body,Parking Structure 2,Cleared by Arrest
10-14990T,9/25,1841 hrs,9/25 1841 hrs,9/25,1854 hrs,Under 21 with Alcohol in the Body,ISTB 2,Cleared by Arrest
10-14999T,9/25,2007 hrs,9/25 2007 hrs,9/25,2015 hrs,Under 21 with Alcohol in the Body,Apache/McAllister,Cleared by Arrest
10-15000T,9/25,2013 hrs,9/25 2013 hrs,9/25,2013 hrs,Indecent Exposure,Sun Devil Stadium,Cleared by Arrest
10-15004T,9/25,2204 hrs,9/25 2204 hrs,9/25,2256 hrs,Theft of Personal Property,Hassayampa Phase 1,Pending
10-15010T,9/25,2333 hrs,9/25 2300 hrs,9/25,0059 hrs,Non Injury Hit and Run Accident,Chili's,Pending
10-15012T,9/25,2343 hrs,9/25 2343 hrs,9/25,2343 hrs,Assault,Sun Devil Stadium,Cleared by Arrest
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,,Thru,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
"",,,,,,In Possession of Marijuana / Possession of Drug,,
"",,,,,,Paraphernalia / Under 21 with Alcohol in the Body,,
10-15018T,9/26,0141 hrs,9/26 0141 hrs,9/26,0300 hrs,,San Pablo,Cleared by Arrest
"",,,,,,/ Minor in Possession of Alcohol / Contributing to,,
"",,,,,,the delinquency/dependency of a minor,,
10-15032E,9/26,0935 hrs,9/26 0935 hrs,9/26,2315 hrs,Domestic Violence,7000 Block of Thistle Ave,Pending
10-15033T,9/26,0939 hrs,9/26 0939 hrs,9/26,0939 hrs,Impound,E 6th St/S Forest Ave,Pending
"",,,,,,,E Apache Blv/S McAllister,
10-15051T,9/26,1529 hrs,9/26 0200 hrs,9/26,1927 hrs,Assault,,Pending
"",,,,,,,Ave,
10-15054T,9/26,1704 hrs,9/25 2300 hrs,9/26,1700 hrs,Burglary from Vehicle,Parking Structure 4,Pending
10-15061T,9/26,1903 hrs,9/26 1907 hrs,9/26,2012 hrs,Bicycle Theft,Wilson Hall,Cleared by Arrest
10-15069T,9/26,2109 hrs,9/26 2109 hrs,9/26,2128 hrs,Impound,Physical Science H,Pending
10-15071T,9/26,2118 hrs,9/24 2100 hrs,9/26,2030 hrs,Burglary from Vehicle,Parking Structure 4,Pending
10-15073T,9/26,2142 hrs,9/26 0110 hrs,9/26,1100 hrs,Theft,700 block of Lemon St,Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,,Thru,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-15084T,9/27,0931 hrs,9/24 1630 hrs,9/24,1700 hrs,Burglary,West Hall,Pending
10-15101T,9/27,1428 hrs,9/27 1100 hrs,9/27,1245 hrs,Burglary,Sun Devil Stadium,Pending
10-15103T,9/27,1457 hrs,9/24 1800 hrs,9/26,1930 hrs,Bike Theft,Hassayampa 2,Pending
10-15104T,9/27,1506 hrs,9/25 1200 hrs,9/27,1000 hrs,Bike Theft,Hassayampa 2,Pending
10-15110T,9/27,1739 hrs,9/26 1100 hrs,9/27,0830 hrs,Theft,Palo Verde East,Pending
10-15113T,9/27,1842 Hrs,9/24 1400 hrs,9/27,1800 hrs,Criminal Damage,Manzanita Hall,Pending
10-15123T,9/27,2122 hrs,9/27 1615 hrs,9/27,2122 hrs,Bike Theft,Hassayampa 2,Pending
10-15129T,9/27,2244 hrs,9/27 1940 hrs,9/27,2215 hrs,Bike Theft,Art Building,Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,,Thru,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-15142T,9/28,0226 hrs,9/28 0252 hrs,9/28,0301 hrs,Under 21 with Alcohol in the Body,Hassayampa Phase II,Cleared by Arrest
10-15143T,9/28,0228 hrs,9/28 0228 hrs,9/28,0307 hrs,Under 21 with Alcohol in the Body,Hayden Hall South,Cleared by Arrest
10-15150T,9/28,0951 hrs,9/25 2000 hrs,9/25,2300 hrs,Theft,Sun Devil Stadium,Pending
10-15156T,9/28,1055 hrs,9/27 1830 hrs,9/28,0900 hrs,Bike Theft,Hassayampa Phase II,Pending
10-15159T,9/28,1059 hrs,9/27 0830 hrs,9/27,1200 hrs,Theft,Palo Verde Main,Pending
10-15180T,9/28,1619 hrs,9/16 0200 hrs,9/16,0200  hrs,Criminal Damage,Best Hall,Pending
10-15194T,9/28,2030 hrs,9/28 1130 hrs,9/28,2210 hrs,Burglary from Vehicle,West Lot 2,Pending
10-15200T,9/28,2210 hrs,9/28 2231 hrs,9/28,2238 hrs,Possession of Paraphernalia,Parking Structure 5,Cleared by Arrest
"",,,,Occurred,,,
"",Date,Time,,,,,
Incident #,,,From,Thru,,Description,Location Disposition
"",Reported,Reported,,,,,
"",,,Date Time,Date,Time,,
10-15215E,9/29,0230 hrs,9/28 2300 hrs,9/28,2350 hrs,Criminal Damage,6000 Blk S Sagewood Pending
10-15211T,9/29,0034 hrs,9/29 0415 hrs,9/29,0023 hrs,Possession of Marijuana/Paraphernalia,Palo Verde West Cleared By Arrest
10-15216T,9/29,0608 hrs,9/29 0627 hrs,9/29,0650 hrs,Driving on Suspended,S Rural Rd/E Terrace Rd Cleared By Arrest
10-15243T,9/29,1447 hrs,9/28 1630 hrs,9/28,1630 hrs,Burglary,College of Design North Pending
10-15251T,9/29,1652 hrs,9/28 2230 hrs,9/28,2330 hrs,Theft,Student Recreation Complex Pending
10-15270T,9/29,2340 hrs,9/29 2200 hrs,9/29,2300 hrs,Theft,Manzanita Pending
10-15272T,9/29,2355 hrs,9/29 0028 hrs,09/30,0131 hrs,Warrant Arrest,S Rural Rd/E Terrace Rd Cleared By Arrest
"",,,,Occurred,,,
"",Date,Time,,,,,
Incident #,,,From,,Thru,Description,Location Disposition
"",Reported,Reported,,,,,
"",,,Date Time,Date,Time,,
10-15274T,9/30,0017 hrs,9/29 2355 hrs,9/29,0017 hrs,Assault,Cholla H Pending
10-15277T,9/30,0145 hrs,9/30 0145 hrs,9/30,0205 hrs,Driving with Invalid Plate,S Mill Ave / E 4th Street Cleared by arrest
"",,,,,,,S Rural Rd / E Broadway
10-15283T,9/30,0347 hrs,9/30 0347 hrs,9/30,0358 hrs,Driving on Suspended/Warrant Arrest,Cleared by arrest
"",,,,,,,Rd
10-15290E,9/30,0637 hrs,9/30 0637 hrs,9/30,0637 hrs,Warrant Arrest,US 60/Power Rd Cleared by arrest
10-15292W,9/30,0652 hrs,9/29 1430 hrs,9/30,0652 hrs,Burglary,Parking Area 3 Pending
10-15305T,9/30,0841 hrs,9/30 0841 hrs,9/30,0916 hrs,Trespassing,Memorial Union Cleared by arrest
10-15327T,9/30,1033 hrs,9/29 2000 hrs,9/30,1033 hrs,Bike Theft,Social Sciences Pending
10-15348T,9/30,1408 hrs,9/30 1408 hrs,9/30,1408 hrs,Property Impound,Student Recreation Complex Closed
10-15350-T,9/30,1424 hrs,9/30 0930 hrs,9/30,1611 hrs,Theft,Bookstore Pending
10-15351T,9/30,1456 hrs,9/30 1456 hrs,9/30,1614 hrs,Agency Assist,Memorial Union Pending
10-15356T,9/30,1637 hrs,9/30 1637 hrs,9/30,1713 hrs,Bike Theft,Old Main Pending
"",,,,,,,E Williams Field Rd/S
10-15358E,9/30,1713 hrs,9/30 1713 hrs,9/30,1756 hrs,Vehicle Accident,Pending
"",,,,,,,Power Rd
10-15359T,9/30,1737 hrs,9/28 1600 hrs,9/30,1811 hrs,Bike Theft,Parking Lot 40 Pending
10-15368T,9/30,2044 hrs,9/30 2110 hrs,9/30,2143 hrs,Trespassing,Arboretum Cleared by arrest
10-15380T,9/30,2318 hrs,9/30 2329 hrs,9/30,2356 hrs,Under 21 with Alcohol in the body,Hassayampa 2 Cleared by arrest
10-15382T,9/30,2319 hrs,9/30 0004 hrs,9/30,0025 hrs,Minor in Possession,Best Hall Cleared by arrest
10-15383T,9/30,2322 hrs,9/30 2334  hrs,9/30,2347 hrs,Criminal Damage,Tempe Center Pending
